League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2011-2012	2012-02-10	20120210MIAWAS	http://www.nba.com/games/20120210/MIAWAS/boxscore.html	http://www.nba.com/games/20120210/MIAWAS/gameinfo.html	Washington Wizards	WAS	Miami Heat	MIA	NULL	2012-02-10 23:09:15	2012-02-10 23:10:18
NBA	2011-2012	2012-02-10	20120210MILCLE	http://www.nba.com/games/20120210/MILCLE/boxscore.html	http://www.nba.com/games/20120210/MILCLE/gameinfo.html	Cleveland Cavaliers	CLE	Milwaukee Bucks	MIL	NULL	2012-02-10 23:09:17	2012-02-10 23:11:24
NBA	2011-2012	2012-02-10	20120210NJNDET	http://www.nba.com/games/20120210/NJNDET/boxscore.html	http://www.nba.com/games/20120210/NJNDET/gameinfo.html	Detroit Pistons	DET	New Jersey Nets	NJN	NULL	NULL	NULL
NBA	2011-2012	2012-02-10	20120210OKCUTA	http://www.nba.com/games/20120210/OKCUTA/boxscore.html	http://www.nba.com/games/20120210/OKCUTA/gameinfo.html	Utah Jazz	UTA	Oklahoma City Thunder	OKC	NULL	2012-02-11 11:45:42	2012-02-11 12:02:57
NBA	2011-2012	2012-02-10	20120210PORNOH	http://www.nba.com/games/20120210/PORNOH/boxscore.html	http://www.nba.com/games/20120210/PORNOH/gameinfo.html	New Orleans Hornets	NOH	Portland Trailblazers	POR	NULL	2012-02-10 23:09:24	2012-02-10 23:17:02
NBA	2011-2012	2012-02-11	20120211DENIND	http://www.nba.com/games/20120211/DENIND/boxscore.html	http://www.nba.com/games/20120211/DENIND/gameinfo.html	Indianapolis Pacers	IND	Denver Nuggets	DEN	NULL	2012-02-12 22:00:50	2012-02-12 22:09:25
NBA	2011-2012	2012-02-11	20120211LACCHA	http://www.nba.com/games/20120211/LACCHA/boxscore.html	http://www.nba.com/games/20120211/LACCHA/gameinfo.html	Charlotte Bobcats	CHA	Los Angeles Clippers	LAC	NULL	2012-02-12 22:00:52	2012-02-12 22:01:15
NBA	2011-2012	2012-02-11	20120211NYKMIN	http://www.nba.com/games/20120211/NYKMIN/boxscore.html	http://www.nba.com/games/20120211/NYKMIN/gameinfo.html	Minnesota Timberwolves	MIN	New York Knicks	NYK	NULL	2012-02-12 22:00:53	2012-02-12 22:01:17
NBA	2011-2012	2012-02-11	20120211ORLMIL	http://www.nba.com/games/20120211/ORLMIL/boxscore.html	http://www.nba.com/games/20120211/ORLMIL/gameinfo.html	Milwaukee Bucks	MIL	Orlando Magic	ORL	NULL	2012-02-12 22:00:56	2012-02-12 22:04:24
NBA	2011-2012	2012-02-11	20120211PHICLE	http://www.nba.com/games/20120211/PHICLE/boxscore.html	http://www.nba.com/games/20120211/PHICLE/gameinfo.html	Cleveland Cavaliers	CLE	Philadelphia 76ers	PHI	NULL	2012-02-12 22:00:58	2012-02-12 22:12:13
NBA	2011-2012	2012-02-11	20120211PHXSAC	http://www.nba.com/games/20120211/PHXSAC/boxscore.html	http://www.nba.com/games/20120211/PHXSAC/gameinfo.html	Sacramento Kings	SAC	Phoenix Suns	PHX	NULL	2012-02-12 22:01:00	2012-02-12 22:05:59
NBA	2011-2012	2012-02-11	20120211PORDAL	http://www.nba.com/games/20120211/PORDAL/boxscore.html	http://www.nba.com/games/20120211/PORDAL/gameinfo.html	Dallas Maverics	DAL	Portland Trailblazers	POR	NULL	2012-02-12 22:01:02	2012-02-12 22:06:18
NBA	2011-2012	2012-02-11	20120211SASNJN	http://www.nba.com/games/20120211/SASNJN/boxscore.html	http://www.nba.com/games/20120211/SASNJN/gameinfo.html	New Jersey Nets	NJN	San Antonio Spurs	SAS	NULL	NULL	NULL
NBA	2011-2012	2012-02-12	20120212CHIBOS	http://www.nba.com/games/20120212/CHIBOS/boxscore.html	http://www.nba.com/games/20120212/CHIBOS/gameinfo.html	Boston Celtics	BOS	Chicago Bulls	CHI	NULL	2012-02-12 22:14:58	2012-02-12 22:15:24
NBA	2011-2012	2012-02-12	20120212HOUGSW	http://www.nba.com/games/20120212/HOUGSW/boxscore.html	http://www.nba.com/games/20120212/HOUGSW/gameinfo.html	Golden State Warriors	GSW	Houston Rockets	HOU	NULL	2012-02-13 00:04:06	2012-02-13 00:05:17
NBA	2011-2012	2012-02-12	20120212LALTOR	http://www.nba.com/games/20120212/LALTOR/boxscore.html	http://www.nba.com/games/20120212/LALTOR/gameinfo.html	Toronto Raptors	TOR	Los Angeles Lakers	LAL	NULL	2012-02-12 22:15:01	2012-02-12 22:28:29
NBA	2011-2012	2012-02-12	20120212MIAATL	http://www.nba.com/games/20120212/MIAATL/boxscore.html	http://www.nba.com/games/20120212/MIAATL/gameinfo.html	Atlanta Hawks	ATL	Miami Heat	MIA	NULL	2012-02-12 22:15:03	2012-02-12 22:33:54
NBA	2011-2012	2012-02-12	20120212UTAMEM	http://www.nba.com/games/20120212/UTAMEM/boxscore.html	http://www.nba.com/games/20120212/UTAMEM/gameinfo.html	Memphis Grizzlies	MEM	Utah Jazz	UTA	NULL	2012-02-13 00:04:07	2012-02-13 00:05:19
NBA	2011-2012	2012-02-12	20120212WASDET	http://www.nba.com/games/20120212/WASDET/boxscore.html	http://www.nba.com/games/20120212/WASDET/gameinfo.html	Detroit Pistons	DET	Washington Wizards	WAS	NULL	2012-02-12 22:15:05	2012-02-12 22:34:16
NBA	2011-2012	2012-02-13	20120213LACDAL	http://www.nba.com/games/20120213/LACDAL/boxscore.html	http://www.nba.com/games/20120213/LACDAL/gameinfo.html	Dallas Maverics	DAL	Los Angeles Clippers	LAC	NULL	2012-02-14 11:39:05	2012-02-14 11:42:11
NBA	2011-2012	2012-02-13	20120213MIAMIL	http://www.nba.com/games/20120213/MIAMIL/boxscore.html	http://www.nba.com/games/20120213/MIAMIL/gameinfo.html	Milwaukee Bucks	MIL	Miami Heat	MIA	NULL	2012-02-14 11:39:07	2012-02-14 11:42:13
NBA	2011-2012	2012-02-13	20120213MINORL	http://www.nba.com/games/20120213/MINORL/boxscore.html	http://www.nba.com/games/20120213/MINORL/gameinfo.html	Orlando Magic	ORL	Minnesota Timberwolves	MIN	NULL	2012-02-14 11:39:08	2012-02-14 11:45:29
NBA	2011-2012	2012-02-13	20120213PHICHA	http://www.nba.com/games/20120213/PHICHA/boxscore.html	http://www.nba.com/games/20120213/PHICHA/gameinfo.html	Charlotte Bobcats	CHA	Philadelphia 76ers	PHI	NULL	2012-02-14 11:39:09	2012-02-14 11:46:11
NBA	2011-2012	2012-02-13	20120213PHXGSW	http://www.nba.com/games/20120213/PHXGSW/boxscore.html	http://www.nba.com/games/20120213/PHXGSW/gameinfo.html	Golden State Warriors	GSW	Phoenix Suns	PHX	NULL	2012-02-14 11:39:10	2012-02-14 11:46:36
NBA	2011-2012	2012-02-13	20120213UTANOH	http://www.nba.com/games/20120213/UTANOH/boxscore.html	http://www.nba.com/games/20120213/UTANOH/gameinfo.html	New Orleans Hornets	NOH	Utah Jazz	UTA	NULL	2012-02-14 11:42:01	2012-02-14 11:47:23
NBA	2011-2012	2012-02-14	20120214ATLLAL	http://www.nba.com/games/20120214/ATLLAL/boxscore.html	http://www.nba.com/games/20120214/ATLLAL/gameinfo.html	Los Angeles Lakers	LAL	Atlanta Hawks	ATL	NULL	2012-02-15 16:08:19	2012-02-15 16:39:09
NBA	2011-2012	2012-02-14	20120214HOUMEM	http://www.nba.com/games/20120214/HOUMEM/boxscore.html	http://www.nba.com/games/20120214/HOUMEM/gameinfo.html	Memphis Grizzlies	MEM	Houston Rockets	HOU	NULL	2012-02-14 23:03:45	2012-02-14 23:05:40
NBA	2011-2012	2012-02-14	20120214MIAIND	http://www.nba.com/games/20120214/MIAIND/boxscore.html	http://www.nba.com/games/20120214/MIAIND/gameinfo.html	Indianapolis Pacers	IND	Miami Heat	MIA	NULL	2012-02-14 23:03:47	2012-02-14 23:05:44
NBA	2011-2012	2012-02-14	20120214NYKTOR	http://www.nba.com/games/20120214/NYKTOR/boxscore.html	http://www.nba.com/games/20120214/NYKTOR/gameinfo.html	Toronto Raptors	TOR	New York Knicks	NYK	NULL	2012-02-14 23:03:48	2012-02-14 23:12:31
NBA	2011-2012	2012-02-14	20120214PHXDEN	http://www.nba.com/games/20120214/PHXDEN/boxscore.html	http://www.nba.com/games/20120214/PHXDEN/gameinfo.html	Denver Nuggets	DEN	Phoenix Suns	PHX	NULL	2012-02-14 23:21:37	2012-02-14 23:21:46
NBA	2011-2012	2012-02-14	20120214SACCHI	http://www.nba.com/games/20120214/SACCHI/boxscore.html	http://www.nba.com/games/20120214/SACCHI/gameinfo.html	Chicago Bulls	CHI	Sacramento Kings	SAC	NULL	2012-02-14 23:03:52	2012-02-14 23:16:22
NBA	2011-2012	2012-02-14	20120214SASDET	http://www.nba.com/games/20120214/SASDET/boxscore.html	http://www.nba.com/games/20120214/SASDET/gameinfo.html	Detroit Pistons	DET	San Antonio Spurs	SAS	NULL	2012-02-14 23:04:02	2012-02-14 23:16:25
NBA	2011-2012	2012-02-14	20120214UTAOKC	http://www.nba.com/games/20120214/UTAOKC/boxscore.html	http://www.nba.com/games/20120214/UTAOKC/gameinfo.html	Oklahoma City Thunder	OKC	Utah Jazz	UTA	NULL	2012-02-14 23:04:19	2012-02-14 23:16:26
NBA	2011-2012	2012-02-14	20120214WASPOR	http://www.nba.com/games/20120214/WASPOR/boxscore.html	http://www.nba.com/games/20120214/WASPOR/gameinfo.html	Portland Trailblazers	POR	Washington Wizards	WAS	NULL	2012-02-15 16:08:20	2012-02-15 16:41:45
NBA	2011-2012	2012-02-15	20120215ATLPHX	http://www.nba.com/games/20120215/ATLPHX/boxscore.html	http://www.nba.com/games/20120215/ATLPHX/gameinfo.html	Phoenix Suns	PHX	Atlanta Hawks	ATL	NULL	2012-02-16 12:16:47	2012-02-16 12:19:31
NBA	2011-2012	2012-02-15	20120215CHAMIN	http://www.nba.com/games/20120215/CHAMIN/boxscore.html	http://www.nba.com/games/20120215/CHAMIN/gameinfo.html	Minnesota Timberwolves	MIN	Charlotte Bobcats	CHA	NULL	2012-02-16 12:16:48	2012-02-16 12:20:04
NBA	2011-2012	2012-02-15	20120215DENDAL	http://www.nba.com/games/20120215/DENDAL/boxscore.html	http://www.nba.com/games/20120215/DENDAL/gameinfo.html	Dallas Maverics	DAL	Denver Nuggets	DEN	NULL	2012-02-16 12:16:50	2012-02-16 12:20:06
NBA	2011-2012	2012-02-15	20120215DETBOS	http://www.nba.com/games/20120215/DETBOS/boxscore.html	http://www.nba.com/games/20120215/DETBOS/gameinfo.html	Boston Celtics	BOS	Detroit Pistons	DET	NULL	2012-02-16 12:16:53	2012-02-16 12:20:07
NBA	2011-2012	2012-02-15	20120215INDCLE	http://www.nba.com/games/20120215/INDCLE/boxscore.html	http://www.nba.com/games/20120215/INDCLE/gameinfo.html	Cleveland Cavaliers	CLE	Indianapolis Pacers	IND	NULL	2012-02-16 12:16:54	2012-02-16 12:21:34
NBA	2011-2012	2012-02-15	20120215MEMNJN	http://www.nba.com/games/20120215/MEMNJN/boxscore.html	http://www.nba.com/games/20120215/MEMNJN/gameinfo.html	New Jersey Nets	NJN	Memphis Grizzlies	MEM	NULL	2012-02-16 12:16:57	2012-02-16 12:29:05
NBA	2011-2012	2012-02-15	20120215NOHMIL	http://www.nba.com/games/20120215/NOHMIL/boxscore.html	http://www.nba.com/games/20120215/NOHMIL/gameinfo.html	Milwaukee Bucks	MIL	New Orleans Hornets	NOH	NULL	2012-02-16 12:16:58	2012-02-16 12:54:42
NBA	2011-2012	2012-02-15	20120215OKCHOU	http://www.nba.com/games/20120215/OKCHOU/boxscore.html	http://www.nba.com/games/20120215/OKCHOU/gameinfo.html	Houston Rockets	HOU	Oklahoma City Thunder	OKC	NULL	2012-02-16 12:16:59	2012-02-16 12:30:18
NBA	2011-2012	2012-02-15	20120215PHIORL	http://www.nba.com/games/20120215/PHIORL/boxscore.html	http://www.nba.com/games/20120215/PHIORL/gameinfo.html	Orlando Magic	ORL	Philadelphia 76ers	PHI	NULL	2012-02-16 12:17:01	2012-02-16 12:33:46
NBA	2011-2012	2012-02-15	20120215PORGSW	http://www.nba.com/games/20120215/PORGSW/boxscore.html	http://www.nba.com/games/20120215/PORGSW/gameinfo.html	Golden State Warriors	GSW	Portland Trailblazers	POR	NULL	2012-02-16 12:17:05	2012-02-16 12:35:17
NBA	2011-2012	2012-02-15	20120215SACNYK	http://www.nba.com/games/20120215/SACNYK/boxscore.html	http://www.nba.com/games/20120215/SACNYK/gameinfo.html	New York Knicks	NYK	Sacramento Kings	SAC	NULL	2012-02-16 12:17:09	2012-02-16 12:36:10
NBA	2011-2012	2012-02-15	20120215SASTOR	http://www.nba.com/games/20120215/SASTOR/boxscore.html	http://www.nba.com/games/20120215/SASTOR/gameinfo.html	Toronto Raptors	TOR	San Antonio Spurs	SAS	NULL	2012-02-16 12:17:11	2012-02-16 12:43:22
NBA	2011-2012	2012-02-15	20120215WASLAC	http://www.nba.com/games/20120215/WASLAC/boxscore.html	http://www.nba.com/games/20120215/WASLAC/gameinfo.html	Los Angeles Clippers	LAC	Washington Wizards	WAS	NULL	2012-02-16 12:17:13	2012-02-16 12:43:27
NBA	2011-2012	2012-02-16	20120216BOSCHI	http://www.nba.com/games/20120216/BOSCHI/boxscore.html	http://www.nba.com/games/20120216/BOSCHI/gameinfo.html	Chicago Bulls	CHI	Boston Celtics	BOS	NULL	2012-02-16 22:59:48	2012-02-16 23:00:01
NBA	2011-2012	2012-02-16	20120216LACPOR	http://www.nba.com/games/20120216/LACPOR/boxscore.html	http://www.nba.com/games/20120216/LACPOR/gameinfo.html	Portland Trailblazers	POR	Los Angeles Clippers	LAC	NULL	2012-02-17 11:40:29	2012-02-17 12:35:57
NBA	2011-2012	2012-02-16	20120216NJNIND	http://www.nba.com/games/20120216/NJNIND/boxscore.html	http://www.nba.com/games/20120216/NJNIND/gameinfo.html	Indianapolis Pacers	IND	New Jersey Nets	NJN	NULL	2012-02-16 22:42:57	2012-02-16 22:59:10
NBA	2011-2012	2012-02-17	20120217CHATOR	http://www.nba.com/games/20120217/CHATOR/boxscore.html	http://www.nba.com/games/20120217/CHATOR/gameinfo.html	Toronto Raptors	TOR	Charlotte Bobcats	CHA	NULL	2012-02-17 23:07:44	2012-02-17 23:21:21
NBA	2011-2012	2012-02-17	20120217DALPHI	http://www.nba.com/games/20120217/DALPHI/boxscore.html	http://www.nba.com/games/20120217/DALPHI/gameinfo.html	Philadelphia 76ers	PHI	Dallas Maverics	DAL	NULL	2012-02-17 23:07:46	2012-02-17 23:21:51
NBA	2011-2012	2012-02-17	20120217DENMEM	http://www.nba.com/games/20120217/DENMEM/boxscore.html	http://www.nba.com/games/20120217/DENMEM/gameinfo.html	Memphis Grizzlies	MEM	Denver Nuggets	DEN	NULL	2012-02-17 23:07:47	2012-02-17 23:21:52
NBA	2011-2012	2012-02-17	20120217GSWOKC	http://www.nba.com/games/20120217/GSWOKC/boxscore.html	http://www.nba.com/games/20120217/GSWOKC/gameinfo.html	Oklahoma City Thunder	OKC	Golden State Warriors	GSW	NULL	2012-02-17 23:07:49	2012-02-17 23:24:05
NBA	2011-2012	2012-02-17	20120217MIACLE	http://www.nba.com/games/20120217/MIACLE/boxscore.html	http://www.nba.com/games/20120217/MIACLE/gameinfo.html	Cleveland Cavaliers	CLE	Miami Heat	MIA	NULL	2012-02-17 23:07:50	2012-02-17 23:25:00
NBA	2011-2012	2012-02-17	20120217MILORL	http://www.nba.com/games/20120217/MILORL/boxscore.html	http://www.nba.com/games/20120217/MILORL/gameinfo.html	Orlando Magic	ORL	Milwaukee Bucks	MIL	NULL	2012-02-17 23:07:52	2012-02-17 23:28:32
NBA	2011-2012	2012-02-17	20120217MINHOU	http://www.nba.com/games/20120217/MINHOU/boxscore.html	http://www.nba.com/games/20120217/MINHOU/gameinfo.html	Houston Rockets	HOU	Minnesota Timberwolves	MIN	NULL	2012-02-17 23:07:54	2012-02-17 23:29:08
NBA	2011-2012	2012-02-17	20120217NOHNYK	http://www.nba.com/games/20120217/NOHNYK/boxscore.html	http://www.nba.com/games/20120217/NOHNYK/gameinfo.html	New York Knicks	NYK	New Orleans Hornets	NOH	NULL	2012-02-17 23:07:55	2012-02-17 23:29:38
NBA	2011-2012	2012-02-17	20120217PHXLAL	http://www.nba.com/games/20120217/PHXLAL/boxscore.html	http://www.nba.com/games/20120217/PHXLAL/gameinfo.html	Los Angeles Lakers	LAL	Phoenix Suns	PHX	NULL	2012-02-18 23:04:59	2012-02-18 23:06:48
NBA	2011-2012	2012-02-17	20120217SACDET	http://www.nba.com/games/20120217/SACDET/boxscore.html	http://www.nba.com/games/20120217/SACDET/gameinfo.html	Detroit Pistons	DET	Sacramento Kings	SAC	NULL	2012-02-17 23:08:00	2012-02-17 23:29:39
NBA	2011-2012	2012-02-17	20120217WASUTA	http://www.nba.com/games/20120217/WASUTA/boxscore.html	http://www.nba.com/games/20120217/WASUTA/gameinfo.html	Utah Jazz	UTA	Washington Wizards	WAS	NULL	2012-02-17 23:29:55	2012-02-17 23:30:51
NBA	2011-2012	2012-02-18	20120218ATLPOR	http://www.nba.com/games/20120218/ATLPOR/boxscore.html	http://www.nba.com/games/20120218/ATLPOR/gameinfo.html	Portland Trailblazers	POR	Atlanta Hawks	ATL	NULL	NULL	NULL
NBA	2011-2012	2012-02-18	20120218GSWMEM	http://www.nba.com/games/20120218/GSWMEM/boxscore.html	http://www.nba.com/games/20120218/GSWMEM/gameinfo.html	Memphis Grizzlies	MEM	Golden State Warriors	GSW	NULL	2012-02-18 23:08:13	2012-02-18 23:09:06
NBA	2011-2012	2012-02-18	20120218NJNCHI	http://www.nba.com/games/20120218/NJNCHI/boxscore.html	http://www.nba.com/games/20120218/NJNCHI/gameinfo.html	Chicago Bulls	CHI	New Jersey Nets	NJN	NULL	2012-02-18 23:08:28	2012-02-18 23:26:00
NBA	2011-2012	2012-02-18	20120218SASLAC	http://www.nba.com/games/20120218/SASLAC/boxscore.html	http://www.nba.com/games/20120218/SASLAC/gameinfo.html	Los Angeles Clippers	LAC	San Antonio Spurs	SAS	NULL	2012-02-18 23:08:30	2012-02-18 23:26:33
